TimeElapsed,Reward,Challenge,No(0)/YesTimeout(1)/YesGrabbed(2),ApplesTotal,NumReps,maxReps,maxCalibReps,programState,climberForce,climberPosition,climberPositionMin,climberPositionMax,secondsStart(timeSinceYesSelected),waitTime,selectAngle(yaw),selectAngleMax,macAddress,mvc,mvcCal[0],mvcCal[1],mvcCal[2],mvcCal[3],mvcCal[4],instructions,09/08/2020 12:58:50
1.385797,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.385797,5,0.004077863,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.419087,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.419087,5,0.003477508,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.43573,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.43573,5,0.002897164,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.452374,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.452374,5,0.002336165,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.469018,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.469018,5,0.002668978,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.502307,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.502307,5,0.002540746,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.518941,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.518941,5,0.002416788,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.535588,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.535588,5,0.002296963,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.552231,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.552231,5,0.002337481,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.58552,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.58552,5,0.002376649,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.602153,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.602153,5,0.002763519,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.618795,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.618795,5,0.003137493,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.635443,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.635443,5,0.003046582,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.66873,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.66873,5,0.002958701,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
1.685373,0,2,3,0,0,40,5,RelaxCal,-5.5,-5.5,-5.5,2,1.685373,5,0.002696147,0.2,CA:49:AB:EF:4A:17,1,0,0,0,0,0,Relax Hand
